"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"KOR","TEACHINGHR","PRY","HR_YEAR","A","2018",674.64013,
"KOR","TEACHINGHR","PRY","HR_YEAR","A","2019",675.60699,
"KOR","TEACHINGHR","PRY","HR_YEAR","A","2020",679.69641,
"KOR","TEACHINGHR","UPPSRY","HR_YEAR","A","2000",529.65,
"KOR","TEACHINGHR","UPPSRY","HR_YEAR","A","2005",605,
"KOR","TEACHINGHR","UPPSRY","HR_YEAR","A","2006",596.3,
"KOR","TEACHINGHR","UPPSRY","HR_YEAR","A","2007",599.3,
"KOR","TEACHINGHR","UPPSRY","HR_YEAR","A","2008",603.66311,
"KOR","TEACHINGHR","UPPSRY","HR_YEAR","A","2009",605,
"KOR","TEACHINGHR","UPPSRY","HR_YEAR","A","2010",616,
"KOR","TEACHINGHR","UPPSRY","HR_YEAR","A","2011",609.09561,
"KOR","TEACHINGHR","UPPSRY","HR_YEAR","A","2012",549.1,
"KOR","TEACHINGHR","UPPSRY","HR_YEAR","A","2013",549.1,
"KOR","TEACHINGHR","UPPSRY","HR_YEAR","A","2014",549.67,
"KOR","TEACHINGHR","UPPSRY","HR_YEAR","A","2015",551.01278,
"KOR","TEACHINGHR","UPPSRY","HR_YEAR","A","2016",551.87125,
"KOR","TEACHINGHR","UPPSRY","HR_YEAR","A","2017",550.72526,
"KOR","TEACHINGHR","UPPSRY","HR_YEAR","A","2018",547.37683,
"KOR","TEACHINGHR","UPPSRY","HR_YEAR","A","2019",544.95892,
"KOR","TEACHINGHR","UPPSRY","HR_YEAR","A","2020",539.08739,
"KOR","TEACHINGHR","LOWSRY","HR_YEAR","A","2000",570,
"KOR","TEACHINGHR","LOWSRY","HR_YEAR","A","2005",621,
"KOR","TEACHINGHR","LOWSRY","HR_YEAR","A","2006",588,
"KOR","TEACHINGHR","LOWSRY","HR_YEAR","A","2007",612,
"KOR","TEACHINGHR","LOWSRY","HR_YEAR","A","2008",616.45693,
"KOR","TEACHINGHR","LOWSRY","HR_YEAR","A","2009",618.2,
"KOR","TEACHINGHR","LOWSRY","HR_YEAR","A","2010",627,
"KOR","TEACHINGHR","LOWSRY","HR_YEAR","A","2011",620.69221,
"KOR","TEACHINGHR","LOWSRY","HR_YEAR","A","2012",568.1,
"KOR","TEACHINGHR","LOWSRY","HR_YEAR","A","2013",556.7,
"KOR","TEACHINGHR","LOWSRY","HR_YEAR","A","2014",548.34,
"KOR","TEACHINGHR","LOWSRY","HR_YEAR","A","2015",547.54006,
"KOR","TEACHINGHR","LOWSRY","HR_YEAR","A","2016",540.45094,
"KOR","TEACHINGHR","LOWSRY","HR_YEAR","A","2017",533.23146,
"KOR","TEACHINGHR","LOWSRY","HR_YEAR","A","2018",525.95107,
"KOR","TEACHINGHR","LOWSRY","HR_YEAR","A","2019",517.30148,
"KOR","TEACHINGHR","LOWSRY","HR_YEAR","A","2020",513.47041,
"LUX","TEACHINGHR","PRY","HR_YEAR","A","2005",774.4,
"LUX","TEACHINGHR","PRY","HR_YEAR","A","2006",774.4,
"LUX","TEACHINGHR","PRY","HR_YEAR","A","2007",774.4,
"LUX","TEACHINGHR","PRY","HR_YEAR","A","2008",739.2,
"LUX","TEACHINGHR","PRY","HR_YEAR","A","2009",739.2,
"LUX","TEACHINGHR","PRY","HR_YEAR","A","2010",739.2,
"LUX","TEACHINGHR","PRY","HR_YEAR","A","2011",809.6,
"LUX","TEACHINGHR","PRY","HR_YEAR","A","2012",809.6,
"LUX","TEACHINGHR","PRY","HR_YEAR","A","2013",809.6,
"LUX","TEACHINGHR","PRY","HR_YEAR","A","2014",809.6,
"LUX","TEACHINGHR","PRY","HR_YEAR","A","2015",809.6,
"LUX","TEACHINGHR","PRY","HR_YEAR","A","2019",809.6,
"LUX","TEACHINGHR","UPPSRY","HR_YEAR","A","2005",642.4,
"LUX","TEACHINGHR","UPPSRY","HR_YEAR","A","2006",642.4,
"LUX","TEACHINGHR","UPPSRY","HR_YEAR","A","2007",642.4,
"LUX","TEACHINGHR","UPPSRY","HR_YEAR","A","2008",633.6,
"LUX","TEACHINGHR","UPPSRY","HR_YEAR","A","2009",633.6,
"LUX","TEACHINGHR","UPPSRY","HR_YEAR","A","2010",633.6,
"LUX","TEACHINGHR","UPPSRY","HR_YEAR","A","2011",739.2,
"LUX","TEACHINGHR","UPPSRY","HR_YEAR","A","2012",739.2,
"LUX","TEACHINGHR","UPPSRY","HR_YEAR","A","2013",739.2,
"LUX","TEACHINGHR","UPPSRY","HR_YEAR","A","2014",739.2,
"LUX","TEACHINGHR","UPPSRY","HR_YEAR","A","2015",739.2,
"LUX","TEACHINGHR","UPPSRY","HR_YEAR","A","2019",739.2,
"LUX","TEACHINGHR","LOWSRY","HR_YEAR","A","2005",642.4,
"LUX","TEACHINGHR","LOWSRY","HR_YEAR","A","2006",642.4,
"LUX","TEACHINGHR","LOWSRY","HR_YEAR","A","2007",642.4,
"LUX","TEACHINGHR","LOWSRY","HR_YEAR","A","2008",633.6,
"LUX","TEACHINGHR","LOWSRY","HR_YEAR","A","2009",633.6,
"LUX","TEACHINGHR","LOWSRY","HR_YEAR","A","2010",633.6,
"LUX","TEACHINGHR","LOWSRY","HR_YEAR","A","2011",739.2,
"LUX","TEACHINGHR","LOWSRY","HR_YEAR","A","2012",739.2,
"LUX","TEACHINGHR","LOWSRY","HR_YEAR","A","2013",739.2,
"LUX","TEACHINGHR","LOWSRY","HR_YEAR","A","2014",739.2,
"LUX","TEACHINGHR","LOWSRY","HR_YEAR","A","2015",739.2,
"LUX","TEACHINGHR","LOWSRY","HR_YEAR","A","2019",739.2,
"MEX","TEACHINGHR","PRY","HR_YEAR","A","2000",800,
"MEX","TEACHINGHR","PRY","HR_YEAR","A","2005",800,
"MEX","TEACHINGHR","PRY","HR_YEAR","A","2006",800,
"MEX","TEACHINGHR","PRY","HR_YEAR","A","2007",800,
"MEX","TEACHINGHR","PRY","HR_YEAR","A","2008",800,
"MEX","TEACHINGHR","PRY","HR_YEAR","A","2009",800,
"MEX","TEACHINGHR","PRY","HR_YEAR","A","2010",800,
"MEX","TEACHINGHR","PRY","HR_YEAR","A","2011",800,
"MEX","TEACHINGHR","PRY","HR_YEAR","A","2012",800,
"MEX","TEACHINGHR","PRY","HR_YEAR","A","2013",800,
"MEX","TEACHINGHR","PRY","HR_YEAR","A","2014",800,
"MEX","TEACHINGHR","PRY","HR_YEAR","A","2015",800,
"MEX","TEACHINGHR","PRY","HR_YEAR","A","2016",800,
"MEX","TEACHINGHR","PRY","HR_YEAR","A","2017",800,
"MEX","TEACHINGHR","PRY","HR_YEAR","A","2018",780,
"MEX","TEACHINGHR","PRY","HR_YEAR","A","2019",780,
"MEX","TEACHINGHR","PRY","HR_YEAR","A","2020",800,
"MEX","TEACHINGHR","UPPSRY","HR_YEAR","A","2005",847.7,
"MEX","TEACHINGHR","UPPSRY","HR_YEAR","A","2006",842.8,
"MEX","TEACHINGHR","UPPSRY","HR_YEAR","A","2007",842.8,
"MEX","TEACHINGHR","UPPSRY","HR_YEAR","A","2008",847.7,
"MEX","TEACHINGHR","UPPSRY","HR_YEAR","A","2009",842.8,
"MEX","TEACHINGHR","UPPSRY","HR_YEAR","A","2010",842.8,
"MEX","TEACHINGHR","UPPSRY","HR_YEAR","A","2011",847.7,
"MEX","TEACHINGHR","UPPSRY","HR_YEAR","A","2012",837.9,
"MEX","TEACHINGHR","UPPSRY","HR_YEAR","A","2013",837.9,
"MEX","TEACHINGHR","UPPSRY","HR_YEAR","A","2014",847.7,
"MEX","TEACHINGHR","UPPSRY","HR_YEAR","A","2015",847.7,
"MEX","TEACHINGHR","UPPSRY","HR_YEAR","A","2016",857.5,
"MEX","TEACHINGHR","UPPSRY","HR_YEAR","A","2017",837.9,
"MEX","TEACHINGHR","UPPSRY","HR_YEAR","A","2018",852.6,
"MEX","TEACHINGHR","UPPSRY","HR_YEAR","A","2019",852.6,
"MEX","TEACHINGHR","UPPSRY","HR_YEAR","A","2020",842.8,
"MEX","TEACHINGHR","LOWSRY","HR_YEAR","A","2000",1182,
"MEX","TEACHINGHR","LOWSRY","HR_YEAR","A","2005",1046.66667,
"MEX","TEACHINGHR","LOWSRY","HR_YEAR","A","2006",1046.66667,
"MEX","TEACHINGHR","LOWSRY","HR_YEAR","A","2007",1046.66667,
"MEX","TEACHINGHR","LOWSRY","HR_YEAR","A","2008",1046.66667,
"MEX","TEACHINGHR","LOWSRY","HR_YEAR","A","2009",1046.66667,
"MEX","TEACHINGHR","LOWSRY","HR_YEAR","A","2010",1046.66667,
"MEX","TEACHINGHR","LOWSRY","HR_YEAR","A","2011",1046.66667,
"MEX","TEACHINGHR","LOWSRY","HR_YEAR","A","2012",1046.66667,
"MEX","TEACHINGHR","LOWSRY","HR_YEAR","A","2013",1046.66667,
"MEX","TEACHINGHR","LOWSRY","HR_YEAR","A","2014",1046.66667,
"MEX","TEACHINGHR","LOWSRY","HR_YEAR","A","2015",1046.66667,
"MEX","TEACHINGHR","LOWSRY","HR_YEAR","A","2016",1046.66667,
"MEX","TEACHINGHR","LOWSRY","HR_YEAR","A","2017",1046.66667,
"MEX","TEACHINGHR","LOWSRY","HR_YEAR","A","2018",1020.5,
"MEX","TEACHINGHR","LOWSRY","HR_YEAR","A","2019",1014,
"MEX","TEACHINGHR","LOWSRY","HR_YEAR","A","2020",1040,
"NLD","TEACHINGHR","PRY","HR_YEAR","A","2000",930,
"NLD","TEACHINGHR","PRY","HR_YEAR","A","2005",930.15,
"NLD","TEACHINGHR","PRY","HR_YEAR","A","2006",930.15,
"NLD","TEACHINGHR","PRY","HR_YEAR","A","2007",930.15,
"NLD","TEACHINGHR","PRY","HR_YEAR","A","2008",930.15,
"NLD","TEACHINGHR","PRY","HR_YEAR","A","2009",930,
"NLD","TEACHINGHR","PRY","HR_YEAR","A","2010",930,
"NLD","TEACHINGHR","PRY","HR_YEAR","A","2011",930,
"NLD","TEACHINGHR","PRY","HR_YEAR","A","2012",930,
"NLD","TEACHINGHR","PRY","HR_YEAR","A","2013",930,
"NLD","TEACHINGHR","PRY","HR_YEAR","A","2014",930,
"NLD","TEACHINGHR","PRY","HR_YEAR","A","2015",930,
"NLD","TEACHINGHR","PRY","HR_YEAR","A","2016",930,
"NLD","TEACHINGHR","PRY","HR_YEAR","A","2017",930,
"NLD","TEACHINGHR","PRY","HR_YEAR","A","2018",930,
"NLD","TEACHINGHR","PRY","HR_YEAR","A","2019",930,
"NLD","TEACHINGHR","PRY","HR_YEAR","A","2020",940,
"NLD","TEACHINGHR","UPPSRY","HR_YEAR","A","2000",867,
"NLD","TEACHINGHR","UPPSRY","HR_YEAR","A","2005",750,
"NLD","TEACHINGHR","UPPSRY","HR_YEAR","A","2006",750,
"NLD","TEACHINGHR","UPPSRY","HR_YEAR","A","2007",750,
"NLD","TEACHINGHR","UPPSRY","HR_YEAR","A","2008",750,
"NLD","TEACHINGHR","UPPSRY","HR_YEAR","A","2009",750,
"NLD","TEACHINGHR","UPPSRY","HR_YEAR","A","2010",750,
"NLD","TEACHINGHR","UPPSRY","HR_YEAR","A","2011",750,
"NLD","TEACHINGHR","UPPSRY","HR_YEAR","A","2012",750,
"NLD","TEACHINGHR","UPPSRY","HR_YEAR","A","2013",750,
"NLD","TEACHINGHR","UPPSRY","HR_YEAR","A","2014",750,
"NLD","TEACHINGHR","UPPSRY","HR_YEAR","A","2015",750,
"NLD","TEACHINGHR","UPPSRY","HR_YEAR","A","2016",750,
"NLD","TEACHINGHR","UPPSRY","HR_YEAR","A","2017",750,
"NLD","TEACHINGHR","UPPSRY","HR_YEAR","A","2018",750,
"NLD","TEACHINGHR","UPPSRY","HR_YEAR","A","2019",720,
"NLD","TEACHINGHR","UPPSRY","HR_YEAR","A","2020",720,
"NLD","TEACHINGHR","LOWSRY","HR_YEAR","A","2000",867,
"NLD","TEACHINGHR","LOWSRY","HR_YEAR","A","2005",750,
"NLD","TEACHINGHR","LOWSRY","HR_YEAR","A","2006",750,
"NLD","TEACHINGHR","LOWSRY","HR_YEAR","A","2007",750,
"NLD","TEACHINGHR","LOWSRY","HR_YEAR","A","2008",750,
"NLD","TEACHINGHR","LOWSRY","HR_YEAR","A","2009",750,
"NLD","TEACHINGHR","LOWSRY","HR_YEAR","A","2010",750,
"NLD","TEACHINGHR","LOWSRY","HR_YEAR","A","2011",750,
"NLD","TEACHINGHR","LOWSRY","HR_YEAR","A","2012",750,
"NLD","TEACHINGHR","LOWSRY","HR_YEAR","A","2013",750,
"NLD","TEACHINGHR","LOWSRY","HR_YEAR","A","2014",750,
"NLD","TEACHINGHR","LOWSRY","HR_YEAR","A","2015",750,
"NLD","TEACHINGHR","LOWSRY","HR_YEAR","A","2016",750,
"NLD","TEACHINGHR","LOWSRY","HR_YEAR","A","2017",750,
"NLD","TEACHINGHR","LOWSRY","HR_YEAR","A","2018",750,
"NLD","TEACHINGHR","LOWSRY","HR_YEAR","A","2019",720,
"NLD","TEACHINGHR","LOWSRY","HR_YEAR","A","2020",720,
"NZL","TEACHINGHR","PRY","HR_YEAR","A","2013",921.6,
"NZL","TEACHINGHR","PRY","HR_YEAR","A","2014",921.6,
"NZL","TEACHINGHR","PRY","HR_YEAR","A","2015",921.6,
"NZL","TEACHINGHR","PRY","HR_YEAR","A","2016",921.6,
"NZL","TEACHINGHR","PRY","HR_YEAR","A","2017",921.6,
"NZL","TEACHINGHR","PRY","HR_YEAR","A","2018",921.6,
"NZL","TEACHINGHR","PRY","HR_YEAR","A","2019",921.6,
"NZL","TEACHINGHR","PRY","HR_YEAR","A","2020",921.6,
"NZL","TEACHINGHR","UPPSRY","HR_YEAR","A","2013",760,
"NZL","TEACHINGHR","UPPSRY","HR_YEAR","A","2014",760,
"NZL","TEACHINGHR","UPPSRY","HR_YEAR","A","2015",760,
"NZL","TEACHINGHR","UPPSRY","HR_YEAR","A","2016",760,
"NZL","TEACHINGHR","UPPSRY","HR_YEAR","A","2017",760,
"NZL","TEACHINGHR","UPPSRY","HR_YEAR","A","2018",760,
"NZL","TEACHINGHR","UPPSRY","HR_YEAR","A","2019",760,
"NZL","TEACHINGHR","UPPSRY","HR_YEAR","A","2020",760,
"NZL","TEACHINGHR","LOWSRY","HR_YEAR","A","2013",840.8,
"NZL","TEACHINGHR","LOWSRY","HR_YEAR","A","2014",840.4,
"NZL","TEACHINGHR","LOWSRY","HR_YEAR","A","2015",840.4,
"NZL","TEACHINGHR","LOWSRY","HR_YEAR","A","2016",840.4,
"NZL","TEACHINGHR","LOWSRY","HR_YEAR","A","2017",840.4,
"NZL","TEACHINGHR","LOWSRY","HR_YEAR","A","2018",840.4,
"NZL","TEACHINGHR","LOWSRY","HR_YEAR","A","2019",840.4,
"NZL","TEACHINGHR","LOWSRY","HR_YEAR","A","2020",840.4,
"NOR","TEACHINGHR","PRY","HR_YEAR","A","2000",712.5,
"NOR","TEACHINGHR","PRY","HR_YEAR","A","2005",741,
"NOR","TEACHINGHR","PRY","HR_YEAR","A","2006",741,
"NOR","TEACHINGHR","PRY","HR_YEAR","A","2007",741,
"NOR","TEACHINGHR","PRY","HR_YEAR","A","2008",741,
"NOR","TEACHINGHR","PRY","HR_YEAR","A","2009",741,
"NOR","TEACHINGHR","PRY","HR_YEAR","A","2010",741,
"NOR","TEACHINGHR","PRY","HR_YEAR","A","2011",741,
"NOR","TEACHINGHR","PRY","HR_YEAR","A","2012",741,
"NOR","TEACHINGHR","PRY","HR_YEAR","A","2013",741,
"NOR","TEACHINGHR","PRY","HR_YEAR","A","2014",741,
"NOR","TEACHINGHR","PRY","HR_YEAR","A","2015",741,
"NOR","TEACHINGHR","PRY","HR_YEAR","A","2016",741,
"NOR","TEACHINGHR","PRY","HR_YEAR","A","2017",741,
"NOR","TEACHINGHR","PRY","HR_YEAR","A","2018",741,
"NOR","TEACHINGHR","PRY","HR_YEAR","A","2019",741,
"NOR","TEACHINGHR","PRY","HR_YEAR","A","2020",741,
"NOR","TEACHINGHR","UPPSRY","HR_YEAR","A","2000",505,
"NOR","TEACHINGHR","UPPSRY","HR_YEAR","A","2005",523.6,
"NOR","TEACHINGHR","UPPSRY","HR_YEAR","A","2006",522.5,
"NOR","TEACHINGHR","UPPSRY","HR_YEAR","A","2007",522.5,
"NOR","TEACHINGHR","UPPSRY","HR_YEAR","A","2008",522.5,
"NOR","TEACHINGHR","UPPSRY","HR_YEAR","A","2009",522.5,
"NOR","TEACHINGHR","UPPSRY","HR_YEAR","A","2010",522.5,
"NOR","TEACHINGHR","UPPSRY","HR_YEAR","A","2011",522.5,
"NOR","TEACHINGHR","UPPSRY","HR_YEAR","A","2012",522.5,
"NOR","TEACHINGHR","UPPSRY","HR_YEAR","A","2013",522.5,
"NOR","TEACHINGHR","UPPSRY","HR_YEAR","A","2014",522.5,
"NOR","TEACHINGHR","UPPSRY","HR_YEAR","A","2015",522.5,
"NOR","TEACHINGHR","UPPSRY","HR_YEAR","A","2016",522.5,
"NOR","TEACHINGHR","UPPSRY","HR_YEAR","A","2017",522.5,
"NOR","TEACHINGHR","UPPSRY","HR_YEAR","A","2018",522.5,
"NOR","TEACHINGHR","UPPSRY","HR_YEAR","A","2019",522.5,
"NOR","TEACHINGHR","UPPSRY","HR_YEAR","A","2020",522.5,
"NOR","TEACHINGHR","LOWSRY","HR_YEAR","A","2000",633.08,
"NOR","TEACHINGHR","LOWSRY","HR_YEAR","A","2005",655.5,
"NOR","TEACHINGHR","LOWSRY","HR_YEAR","A","2006",653.6,
"NOR","TEACHINGHR","LOWSRY","HR_YEAR","A","2007",653.6,
"NOR","TEACHINGHR","LOWSRY","HR_YEAR","A","2008",653.6,
"NOR","TEACHINGHR","LOWSRY","HR_YEAR","A","2009",653.6,
"NOR","TEACHINGHR","LOWSRY","HR_YEAR","A","2010",653.6,
"NOR","TEACHINGHR","LOWSRY","HR_YEAR","A","2011",663.1,
"NOR","TEACHINGHR","LOWSRY","HR_YEAR","A","2012",663.1,
"NOR","TEACHINGHR","LOWSRY","HR_YEAR","A","2013",663.1,
"NOR","TEACHINGHR","LOWSRY","HR_YEAR","A","2014",663.1,
"NOR","TEACHINGHR","LOWSRY","HR_YEAR","A","2015",663.1,
"NOR","TEACHINGHR","LOWSRY","HR_YEAR","A","2016",663.1,
"NOR","TEACHINGHR","LOWSRY","HR_YEAR","A","2017",663.1,
"NOR","TEACHINGHR","LOWSRY","HR_YEAR","A","2018",663.1,
"NOR","TEACHINGHR","LOWSRY","HR_YEAR","A","2019",663.1,
"NOR","TEACHINGHR","LOWSRY","HR_YEAR","A","2020",663.1,
"POL","TEACHINGHR","PRY","HR_YEAR","A","2008",570,
"POL","TEACHINGHR","PRY","HR_YEAR","A","2009",570,
"POL","TEACHINGHR","PRY","HR_YEAR","A","2010",586,
"POL","TEACHINGHR","PRY","HR_YEAR","A","2011",564,
"POL","TEACHINGHR","PRY","HR_YEAR","A","2012",580,
"POL","TEACHINGHR","PRY","HR_YEAR","A","2013",580,
"POL","TEACHINGHR","PRY","HR_YEAR","A","2014",570.15,
"POL","TEACHINGHR","PRY","HR_YEAR","A","2015",573.3,
"POL","TEACHINGHR","PRY","HR_YEAR","A","2016",567,
"POL","TEACHINGHR","PRY","HR_YEAR","A","2017",563.85,
"POL","TEACHINGHR","PRY","HR_YEAR","A","2018",560.7,
"POL","TEACHINGHR","PRY","HR_YEAR","A","2019",554.4,
"POL","TEACHINGHR","PRY","HR_YEAR","A","2020",604.125,
"POL","TEACHINGHR","UPPSRY","HR_YEAR","A","2008",486,
"POL","TEACHINGHR","UPPSRY","HR_YEAR","A","2009",486,
"POL","TEACHINGHR","UPPSRY","HR_YEAR","A","2010",494,
"POL","TEACHINGHR","UPPSRY","HR_YEAR","A","2011",472.5,
"POL","TEACHINGHR","UPPSRY","HR_YEAR","A","2012",486,
"POL","TEACHINGHR","UPPSRY","HR_YEAR","A","2013",483,
"POL","TEACHINGHR","UPPSRY","HR_YEAR","A","2014",477.9,
"POL","TEACHINGHR","UPPSRY","HR_YEAR","A","2015",480.6,
"POL","TEACHINGHR","UPPSRY","HR_YEAR","A","2016",475.2,
"POL","TEACHINGHR","UPPSRY","HR_YEAR","A","2017",472.5,
"POL","TEACHINGHR","UPPSRY","HR_YEAR","A","2018",475.2,
"POL","TEACHINGHR","UPPSRY","HR_YEAR","A","2019",469.8,
"POL","TEACHINGHR","UPPSRY","HR_YEAR","A","2020",477.9,
"POL","TEACHINGHR","LOWSRY","HR_YEAR","A","2008",486,
"POL","TEACHINGHR","LOWSRY","HR_YEAR","A","2009",483,
"POL","TEACHINGHR","LOWSRY","HR_YEAR","A","2010",497,
"POL","TEACHINGHR","LOWSRY","HR_YEAR","A","2011",477.9,
"POL","TEACHINGHR","LOWSRY","HR_YEAR","A","2012",491,
"POL","TEACHINGHR","LOWSRY","HR_YEAR","A","2013",491,
"POL","TEACHINGHR","LOWSRY","HR_YEAR","A","2014",483.3,
"POL","TEACHINGHR","LOWSRY","HR_YEAR","A","2015",486,
"POL","TEACHINGHR","LOWSRY","HR_YEAR","A","2016",480.6,
"POL","TEACHINGHR","LOWSRY","HR_YEAR","A","2017",477.9,
"POL","TEACHINGHR","LOWSRY","HR_YEAR","A","2018",480.6,
"POL","TEACHINGHR","LOWSRY","HR_YEAR","A","2019",475.2,
"POL","TEACHINGHR","LOWSRY","HR_YEAR","A","2020",483.3,
"PRT","TEACHINGHR","PRY","HR_YEAR","A","2000",778.5,
"PRT","TEACHINGHR","PRY","HR_YEAR","A","2005",765,
"PRT","TEACHINGHR","PRY","HR_YEAR","A","2006",774,
"PRT","TEACHINGHR","PRY","HR_YEAR","A","2007",769.5,
"PRT","TEACHINGHR","PRY","HR_YEAR","A","2008",769.5,
"PRT","TEACHINGHR","PRY","HR_YEAR","A","2009",787.5,
"PRT","TEACHINGHR","PRY","HR_YEAR","A","2010",778.5,
"PRT","TEACHINGHR","PRY","HR_YEAR","A","2011",792,
"PRT","TEACHINGHR","PRY","HR_YEAR","A","2012",756,
"PRT","TEACHINGHR","PRY","HR_YEAR","A","2013",747,
"PRT","TEACHINGHR","PRY","HR_YEAR","A","2014",742.5,
"PRT","TEACHINGHR","PRY","HR_YEAR","A","2015",742.5,
"PRT","TEACHINGHR","PRY","HR_YEAR","A","2016",742.5,
"PRT","TEACHINGHR","PRY","HR_YEAR","A","2017",778.5,
"PRT","TEACHINGHR","PRY","HR_YEAR","A","2018",774,
"PRT","TEACHINGHR","PRY","HR_YEAR","A","2019",760.5,
"PRT","TEACHINGHR","PRY","HR_YEAR","A","2020",796.5,
"PRT","TEACHINGHR","UPPSRY","HR_YEAR","A","2000",576.66667,
"PRT","TEACHINGHR","UPPSRY","HR_YEAR","A","2005",566.66667,
"PRT","TEACHINGHR","UPPSRY","HR_YEAR","A","2006",573.33333,
"PRT","TEACHINGHR","UPPSRY","HR_YEAR","A","2007",627,
"PRT","TEACHINGHR","UPPSRY","HR_YEAR","A","2008",627,
"PRT","TEACHINGHR","UPPSRY","HR_YEAR","A","2009",641.66667,
"PRT","TEACHINGHR","UPPSRY","HR_YEAR","A","2010",634.33333,
"PRT","TEACHINGHR","UPPSRY","HR_YEAR","A","2011",645.33333,
"PRT","TEACHINGHR","UPPSRY","HR_YEAR","A","2012",616,
"PRT","TEACHINGHR","UPPSRY","HR_YEAR","A","2013",608.66667,
"PRT","TEACHINGHR","UPPSRY","HR_YEAR","A","2014",605,
"PRT","TEACHINGHR","UPPSRY","HR_YEAR","A","2015",605,
"PRT","TEACHINGHR","UPPSRY","HR_YEAR","A","2016",605,
"PRT","TEACHINGHR","UPPSRY","HR_YEAR","A","2017",616,
"PRT","TEACHINGHR","UPPSRY","HR_YEAR","A","2018",612.33333,
"PRT","TEACHINGHR","UPPSRY","HR_YEAR","A","2019",605,
"PRT","TEACHINGHR","UPPSRY","HR_YEAR","A","2020",649,
"PRT","TEACHINGHR","LOWSRY","HR_YEAR","A","2000",634.33333,
"PRT","TEACHINGHR","LOWSRY","HR_YEAR","A","2005",623.33333,
"PRT","TEACHINGHR","LOWSRY","HR_YEAR","A","2006",630.66667,
"PRT","TEACHINGHR","LOWSRY","HR_YEAR","A","2007",627,
"PRT","TEACHINGHR","LOWSRY","HR_YEAR","A","2008",627,
"PRT","TEACHINGHR","LOWSRY","HR_YEAR","A","2009",641.66667,
"PRT","TEACHINGHR","LOWSRY","HR_YEAR","A","2010",634.33333,
"PRT","TEACHINGHR","LOWSRY","HR_YEAR","A","2011",645.33333,
"PRT","TEACHINGHR","LOWSRY","HR_YEAR","A","2012",616,
"PRT","TEACHINGHR","LOWSRY","HR_YEAR","A","2013",608.66667,
"PRT","TEACHINGHR","LOWSRY","HR_YEAR","A","2014",605,
"PRT","TEACHINGHR","LOWSRY","HR_YEAR","A","2015",605,
"PRT","TEACHINGHR","LOWSRY","HR_YEAR","A","2016",605,
"PRT","TEACHINGHR","LOWSRY","HR_YEAR","A","2017",616,
"PRT","TEACHINGHR","LOWSRY","HR_YEAR","A","2018",612.33333,
"PRT","TEACHINGHR","LOWSRY","HR_YEAR","A","2019",605,
"PRT","TEACHINGHR","LOWSRY","HR_YEAR","A","2020",649,
"SVK","TEACHINGHR","PRY","HR_YEAR","A","2009",832.15,
"SVK","TEACHINGHR","PRY","HR_YEAR","A","2010",841.05,
"SVK","TEACHINGHR","PRY","HR_YEAR","A","2011",845.5,
"SVK","TEACHINGHR","PRY","HR_YEAR","A","2012",818.8,
"SVK","TEACHINGHR","PRY","HR_YEAR","A","2013",832.15,
"SVK","TEACHINGHR","PRY","HR_YEAR","A","2014",827.7,
"SVK","TEACHINGHR","PRY","HR_YEAR","A","2015",832.15,
"SVK","TEACHINGHR","PRY","HR_YEAR","A","2016",802.2,
"SVK","TEACHINGHR","PRY","HR_YEAR","A","2017",793.8,
"SVK","TEACHINGHR","PRY","HR_YEAR","A","2018",783.1,
"SVK","TEACHINGHR","PRY","HR_YEAR","A","2019",733.2,
"SVK","TEACHINGHR","PRY","HR_YEAR","A","2020",729.3,
"SVK","TEACHINGHR","UPPSRY","HR_YEAR","A","2009",617.1,
"SVK","TEACHINGHR","UPPSRY","HR_YEAR","A","2010",623.7,
"SVK","TEACHINGHR","UPPSRY","HR_YEAR","A","2011",627,
"SVK","TEACHINGHR","UPPSRY","HR_YEAR","A","2012",607.2,
"SVK","TEACHINGHR","UPPSRY","HR_YEAR","A","2013",617.1,
"SVK","TEACHINGHR","UPPSRY","HR_YEAR","A","2014",613.8,
"SVK","TEACHINGHR","UPPSRY","HR_YEAR","A","2015",617.1,
"SVK","TEACHINGHR","UPPSRY","HR_YEAR","A","2016",573,
"SVK","TEACHINGHR","UPPSRY","HR_YEAR","A","2017",567,
"SVK","TEACHINGHR","UPPSRY","HR_YEAR","A","2018",573,
"SVK","TEACHINGHR","UPPSRY","HR_YEAR","A","2019",564,
"SVK","TEACHINGHR","UPPSRY","HR_YEAR","A","2020",561,
"SVK","TEACHINGHR","LOWSRY","HR_YEAR","A","2009",645.15,
"SVK","TEACHINGHR","LOWSRY","HR_YEAR","A","2010",652.05,
"SVK","TEACHINGHR","LOWSRY","HR_YEAR","A","2011",655.5,
"SVK","TEACHINGHR","LOWSRY","HR_YEAR","A","2012",634.8,
"SVK","TEACHINGHR","LOWSRY","HR_YEAR","A","2013",645.15,
"SVK","TEACHINGHR","LOWSRY","HR_YEAR","A","2014",641.7,
"SVK","TEACHINGHR","LOWSRY","HR_YEAR","A","2015",645.15,
"SVK","TEACHINGHR","LOWSRY","HR_YEAR","A","2016",658.95,
"SVK","TEACHINGHR","LOWSRY","HR_YEAR","A","2017",652.05,
"SVK","TEACHINGHR","LOWSRY","HR_YEAR","A","2018",649.4,
