"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUT","EDUEXP","TRY","USD_STUDENT","A","2012",16475.7,
"AUT","EDUEXP","TRY","USD_STUDENT","A","2013",16853,
"AUT","EDUEXP","TRY","USD_STUDENT","A","2014",16867.62,
"AUT","EDUEXP","TRY","USD_STUDENT","A","2015",17560.62,
"AUT","EDUEXP","TRY","USD_STUDENT","A","2016",18625,
"AUT","EDUEXP","TRY","USD_STUDENT","A","2017",18974.75,
"AUT","EDUEXP","TRY","USD_STUDENT","A","2018",20452.26,
"BEL","EDUEXP","PRY","USD_STUDENT","A","2012",9772.282,
"BEL","EDUEXP","PRY","USD_STUDENT","A","2013",10025.88,
"BEL","EDUEXP","PRY","USD_STUDENT","A","2014",10090.85,
"BEL","EDUEXP","PRY","USD_STUDENT","A","2015",10182.6,
"BEL","EDUEXP","PRY","USD_STUDENT","A","2016",10764.22,
"BEL","EDUEXP","PRY","USD_STUDENT","A","2017",10993.64,
"BEL","EDUEXP","PRY","USD_STUDENT","A","2018",11481.81,
"CZE","EDUEXP","TRY","USD_STUDENT","A","1995",7826.766,
"CZE","EDUEXP","TRY","USD_STUDENT","A","2000",5322.223,
"CZE","EDUEXP","TRY","USD_STUDENT","A","2005",6572.162,
"CZE","EDUEXP","TRY","USD_STUDENT","A","2008",8179.323,
"CZE","EDUEXP","TRY","USD_STUDENT","A","2009",8409.561,
"CZE","EDUEXP","TRY","USD_STUDENT","A","2010",7960.391,
"CZE","EDUEXP","TRY","USD_STUDENT","A","2011",9478.243,
"CZE","EDUEXP","TRY","USD_STUDENT","A","2012",10421.61,
"CZE","EDUEXP","TRY","USD_STUDENT","A","2013",10307.67,
"CZE","EDUEXP","TRY","USD_STUDENT","A","2014",10490.26,
"CZE","EDUEXP","TRY","USD_STUDENT","A","2015",10960.24,
"CZE","EDUEXP","TRY","USD_STUDENT","A","2016",10193.64,
"CZE","EDUEXP","TRY","USD_STUDENT","A","2017",11440.47,
"CZE","EDUEXP","TRY","USD_STUDENT","A","2018",16147.57,
"FRA","EDUEXP","TRY","USD_STUDENT","A","2005",11188.65,
"FRA","EDUEXP","TRY","USD_STUDENT","A","2008",14324.25,
"FRA","EDUEXP","TRY","USD_STUDENT","A","2009",14941.97,
"FRA","EDUEXP","TRY","USD_STUDENT","A","2010",15156.52,
"FRA","EDUEXP","TRY","USD_STUDENT","A","2011",15585.49,
"FRA","EDUEXP","TRY","USD_STUDENT","A","2012",15392.09,
"FRA","EDUEXP","TRY","USD_STUDENT","A","2013",16233.88,
"FRA","EDUEXP","TRY","USD_STUDENT","A","2014",16353.8,
"FRA","EDUEXP","TRY","USD_STUDENT","A","2015",16247.39,
"FRA","EDUEXP","TRY","USD_STUDENT","A","2016",16477.16,
"FRA","EDUEXP","TRY","USD_STUDENT","A","2017",16870.73,
"FRA","EDUEXP","TRY","USD_STUDENT","A","2018",17420.21,
"HUN","EDUEXP","TRY","USD_STUDENT","A","1995",6354.23,
"HUN","EDUEXP","TRY","USD_STUDENT","A","2000",6198.934,
"HUN","EDUEXP","TRY","USD_STUDENT","A","2012",9039.39,
"HUN","EDUEXP","TRY","USD_STUDENT","A","2013",10373.97,
"HUN","EDUEXP","TRY","USD_STUDENT","A","2014",8647.33,
"HUN","EDUEXP","TRY","USD_STUDENT","A","2015",8815.057,
"HUN","EDUEXP","TRY","USD_STUDENT","A","2016",11508.37,
"HUN","EDUEXP","TRY","USD_STUDENT","A","2017",12719.93,
"HUN","EDUEXP","TRY","USD_STUDENT","A","2018",13737.58,
"SWE","EDUEXP","PRY","USD_STUDENT","A","1995",5795.09,
"SWE","EDUEXP","PRY","USD_STUDENT","A","2000",6638.423,
"SWE","EDUEXP","PRY","USD_STUDENT","A","2005",7672.226,
"SWE","EDUEXP","PRY","USD_STUDENT","A","2008",9551.504,
"SWE","EDUEXP","PRY","USD_STUDENT","A","2009",9747.809,
"SWE","EDUEXP","PRY","USD_STUDENT","A","2010",10104.77,
"SWE","EDUEXP","PRY","USD_STUDENT","A","2011",10518.84,
"SWE","EDUEXP","PRY","USD_STUDENT","A","2012",10780.26,
"SWE","EDUEXP","PRY","USD_STUDENT","A","2013",11110.47,
"SWE","EDUEXP","PRY","USD_STUDENT","A","2014",11164.76,
"SWE","EDUEXP","PRY","USD_STUDENT","A","2015",11340.12,
"SWE","EDUEXP","PRY","USD_STUDENT","A","2016",11974.01,
"SWE","EDUEXP","PRY","USD_STUDENT","A","2017",12445.53,
"SWE","EDUEXP","PRY","USD_STUDENT","A","2018",12910.92,
"GBR","EDUEXP","PRY","USD_STUDENT","A","2005",7697.533,
"GBR","EDUEXP","PRY","USD_STUDENT","A","2008",8431.882,
"GBR","EDUEXP","PRY","USD_STUDENT","A","2009",8917.375,
"GBR","EDUEXP","PRY","USD_STUDENT","A","2010",9430.425,
"GBR","EDUEXP","PRY","USD_STUDENT","A","2011",9628.766,
"GBR","EDUEXP","PRY","USD_STUDENT","A","2012",9923.909,
"GBR","EDUEXP","PRY","USD_STUDENT","A","2013",10615.38,
"GBR","EDUEXP","PRY","USD_STUDENT","A","2014",11276.63,
"GBR","EDUEXP","PRY","USD_STUDENT","A","2015",11711.96,
"GBR","EDUEXP","PRY","USD_STUDENT","A","2016",11351.16,
"GBR","EDUEXP","PRY","USD_STUDENT","A","2017",11561.66,
"GBR","EDUEXP","PRY","USD_STUDENT","A","2018",11678.75,
"CHL","EDUEXP","TRY","USD_STUDENT","A","1995",4503.976,
"CHL","EDUEXP","TRY","USD_STUDENT","A","2000",5954.518,
"CHL","EDUEXP","TRY","USD_STUDENT","A","2005",5968.981,
"CHL","EDUEXP","TRY","USD_STUDENT","A","2008",6384.56,
"CHL","EDUEXP","TRY","USD_STUDENT","A","2009",6233.565,
"CHL","EDUEXP","TRY","USD_STUDENT","A","2010",7159.524,
"CHL","EDUEXP","TRY","USD_STUDENT","A","2011",7851.805,
"CHL","EDUEXP","TRY","USD_STUDENT","A","2012",8354.463,
"CHL","EDUEXP","TRY","USD_STUDENT","A","2013",7973.535,
"CHL","EDUEXP","TRY","USD_STUDENT","A","2014",7813.067,
"CHL","EDUEXP","TRY","USD_STUDENT","A","2015",6731.183,
"CHL","EDUEXP","TRY","USD_STUDENT","A","2016",9361.033,
"CHL","EDUEXP","TRY","USD_STUDENT","A","2017",9433.091,
"CHL","EDUEXP","TRY","USD_STUDENT","A","2018",8812.826,
"AUS","EDUEXP","TRY","USD_STUDENT","A","2000",12505.99,
"AUS","EDUEXP","TRY","USD_STUDENT","A","2005",14171.66,
"AUS","EDUEXP","TRY","USD_STUDENT","A","2008",15768.22,
"AUS","EDUEXP","TRY","USD_STUDENT","A","2009",16601.52,
"AUS","EDUEXP","TRY","USD_STUDENT","A","2010",16310.29,
"AUS","EDUEXP","TRY","USD_STUDENT","A","2011",16382.44,
"AUS","EDUEXP","TRY","USD_STUDENT","A","2012",16002.71,
"AUS","EDUEXP","TRY","USD_STUDENT","A","2013",18252.76,
"AUS","EDUEXP","TRY","USD_STUDENT","A","2014",19493.58,
"AUS","EDUEXP","TRY","USD_STUDENT","A","2015",20304.37,
"AUS","EDUEXP","TRY","USD_STUDENT","A","2016",16181.19,
"AUS","EDUEXP","TRY","USD_STUDENT","A","2017",20273.53,
"AUS","EDUEXP","TRY","USD_STUDENT","A","2018",20647.12,
"CAN","EDUEXP","TRY","USD_STUDENT","A","2012",20902.28,
"CAN","EDUEXP","TRY","USD_STUDENT","A","2013",22150.64,
"CAN","EDUEXP","TRY","USD_STUDENT","A","2014",21330.88,
"CAN","EDUEXP","TRY","USD_STUDENT","A","2015",21810.46,
"CAN","EDUEXP","TRY","USD_STUDENT","A","2016",24448.94,
"CAN","EDUEXP","TRY","USD_STUDENT","A","2017",24517.08,
"CAN","EDUEXP","TRY","USD_STUDENT","A","2018",24495.75,
"FIN","EDUEXP","TRY","USD_STUDENT","A","1995",9807.161,
"FIN","EDUEXP","TRY","USD_STUDENT","A","2000",10658.29,
"FIN","EDUEXP","TRY","USD_STUDENT","A","2005",12332.33,
"FIN","EDUEXP","TRY","USD_STUDENT","A","2008",15525.89,
"FIN","EDUEXP","TRY","USD_STUDENT","A","2009",16744.08,
"FIN","EDUEXP","TRY","USD_STUDENT","A","2010",17186.82,
"FIN","EDUEXP","TRY","USD_STUDENT","A","2011",18181.89,
"FIN","EDUEXP","TRY","USD_STUDENT","A","2012",18045.93,
"FIN","EDUEXP","TRY","USD_STUDENT","A","2013",18017.69,
"FIN","EDUEXP","TRY","USD_STUDENT","A","2014",17874.63,
"FIN","EDUEXP","TRY","USD_STUDENT","A","2015",17619.86,
"FIN","EDUEXP","TRY","USD_STUDENT","A","2016",17903.9,
"FIN","EDUEXP","TRY","USD_STUDENT","A","2017",17726.42,
"FIN","EDUEXP","TRY","USD_STUDENT","A","2018",18170.26,
"POL","EDUEXP","PRY","USD_STUDENT","A","1995",906.3094,
"POL","EDUEXP","PRY","USD_STUDENT","A","2000",3046.837,
"POL","EDUEXP","PRY","USD_STUDENT","A","2005",3412.206,
"POL","EDUEXP","PRY","USD_STUDENT","A","2008",4876.928,
"POL","EDUEXP","PRY","USD_STUDENT","A","2009",5235.289,
"POL","EDUEXP","PRY","USD_STUDENT","A","2010",5996.909,
"POL","EDUEXP","PRY","USD_STUDENT","A","2011",6119.383,
"POL","EDUEXP","PRY","USD_STUDENT","A","2012",6579.911,
"POL","EDUEXP","PRY","USD_STUDENT","A","2013",6932.509,
"POL","EDUEXP","PRY","USD_STUDENT","A","2014",7038.779,
"POL","EDUEXP","PRY","USD_STUDENT","A","2015",6818.8,
"POL","EDUEXP","PRY","USD_STUDENT","A","2016",6943.293,
"POL","EDUEXP","PRY","USD_STUDENT","A","2017",7781.754,
"POL","EDUEXP","PRY","USD_STUDENT","A","2018",8561.779,
"ESP","EDUEXP","PRY","USD_STUDENT","A","1995",3506.038,
"ESP","EDUEXP","PRY","USD_STUDENT","A","2000",3979.031,
"ESP","EDUEXP","PRY","USD_STUDENT","A","2005",5415.049,
"ESP","EDUEXP","PRY","USD_STUDENT","A","2008",7019.088,
"ESP","EDUEXP","PRY","USD_STUDENT","A","2009",7294.992,
"ESP","EDUEXP","PRY","USD_STUDENT","A","2010",7185.591,
"ESP","EDUEXP","PRY","USD_STUDENT","A","2011",7160.997,
"ESP","EDUEXP","PRY","USD_STUDENT","A","2012",7010.503,
"ESP","EDUEXP","PRY","USD_STUDENT","A","2013",6967.591,
"ESP","EDUEXP","PRY","USD_STUDENT","A","2014",7052.457,
"ESP","EDUEXP","PRY","USD_STUDENT","A","2015",7354.762,
"ESP","EDUEXP","PRY","USD_STUDENT","A","2016",7805.87,
"ESP","EDUEXP","PRY","USD_STUDENT","A","2017",8151.144,
"ESP","EDUEXP","PRY","USD_STUDENT","A","2018",8328.83,
"CHE","EDUEXP","TRY","USD_STUDENT","A","2012",24848.25,
"TUR","EDUEXP","PRY","USD_STUDENT","A","2011",2624.554,
"TUR","EDUEXP","PRY","USD_STUDENT","A","2012",3029.716,
"TUR","EDUEXP","PRY","USD_STUDENT","A","2013",3262.852,
"TUR","EDUEXP","PRY","USD_STUDENT","A","2014",3713.049,
"TUR","EDUEXP","PRY","USD_STUDENT","A","2015",3883.855,
"TUR","EDUEXP","PRY","USD_STUDENT","A","2016",4197.178,
"TUR","EDUEXP","PRY","USD_STUDENT","A","2017",3970.411,
"TUR","EDUEXP","PRY","USD_STUDENT","A","2018",3945.007,
"USA","EDUEXP","TRY","USD_STUDENT","A","1995",15696.51,
"USA","EDUEXP","TRY","USD_STUDENT","A","2000",19479.21,
"USA","EDUEXP","TRY","USD_STUDENT","A","2005",23637.29,
"USA","EDUEXP","TRY","USD_STUDENT","A","2008",26949.29,
"USA","EDUEXP","TRY","USD_STUDENT","A","2009",26996.1,
"USA","EDUEXP","TRY","USD_STUDENT","A","2010",25681.08,
"USA","EDUEXP","TRY","USD_STUDENT","A","2011",26202.94,
"USA","EDUEXP","TRY","USD_STUDENT","A","2012",27526.95,
"USA","EDUEXP","TRY","USD_STUDENT","A","2013",27578.87,
"USA","EDUEXP","TRY","USD_STUDENT","A","2014",29328.23,
"USA","EDUEXP","TRY","USD_STUDENT","A","2015",30001.31,
"USA","EDUEXP","TRY","USD_STUDENT","A","2016",31306.91,
"USA","EDUEXP","TRY","USD_STUDENT","A","2017",33063.35,
"USA","EDUEXP","TRY","USD_STUDENT","A","2018",34035.54,
"ARG","EDUEXP","TRY","USD_STUDENT","A","2000",1295.725,
"ARG","EDUEXP","TRY","USD_STUDENT","A","2008",3199.563,
"ARG","EDUEXP","TRY","USD_STUDENT","A","2009",3379.777,
"ARG","EDUEXP","TRY","USD_STUDENT","A","2010",3726.976,
"ARG","EDUEXP","TRY","USD_STUDENT","A","2011",3958.71,
"CHL","EDUEXP","PRY","USD_STUDENT","A","1995",1022.472,
"CHL","EDUEXP","PRY","USD_STUDENT","A","2000",1857.81,
"CHL","EDUEXP","PRY","USD_STUDENT","A","2005",2092.862,
"CHL","EDUEXP","PRY","USD_STUDENT","A","2008",2946.72,
"CHL","EDUEXP","PRY","USD_STUDENT","A","2009",3266.194,
"CHL","EDUEXP","PRY","USD_STUDENT","A","2010",3330.575,
"CHL","EDUEXP","PRY","USD_STUDENT","A","2011",3815.409,
"CHL","EDUEXP","PRY","USD_STUDENT","A","2012",4562.952,
"CHL","EDUEXP","PRY","USD_STUDENT","A","2013",4484.212,
"CHL","EDUEXP","PRY","USD_STUDENT","A","2014",4111.363,
"CHL","EDUEXP","PRY","USD_STUDENT","A","2015",4183.398,
"CHL","EDUEXP","PRY","USD_STUDENT","A","2016",5131.839,
"CHL","EDUEXP","PRY","USD_STUDENT","A","2017",5947.717,
"CHL","EDUEXP","PRY","USD_STUDENT","A","2018",6424.744,
"GRC","EDUEXP","PRY","USD_STUDENT","A","1995",2044.15,
"GRC","EDUEXP","PRY","USD_STUDENT","A","2000",3744.062,
"GRC","EDUEXP","PRY","USD_STUDENT","A","2005",5353.919,
"GRC","EDUEXP","PRY","USD_STUDENT","A","2012",5266.456,
"GRC","EDUEXP","PRY","USD_STUDENT","A","2013",5607.926,
"GRC","EDUEXP","PRY","USD_STUDENT","A","2014",5862.437,
"GRC","EDUEXP","PRY","USD_STUDENT","A","2015",5821.586,
"GRC","EDUEXP","PRY","USD_STUDENT","A","2016",6093.441,
"GRC","EDUEXP","PRY","USD_STUDENT","A","2017",6095.498,
"GRC","EDUEXP","PRY","USD_STUDENT","A","2018",6767.952,
"IRL","EDUEXP","PRY","USD_STUDENT","A","1995",2945.266,
"IRL","EDUEXP","PRY","USD_STUDENT","A","2000",3993.027,
"IRL","EDUEXP","PRY","USD_STUDENT","A","2005",6481.02,
"IRL","EDUEXP","PRY","USD_STUDENT","A","2010",9749.852,
"IRL","EDUEXP","PRY","USD_STUDENT","A","2011",9848.424,
"IRL","EDUEXP","PRY","USD_STUDENT","A","2012",8730.453,
"IRL","EDUEXP","PRY","USD_STUDENT","A","2013",8127.569,
"IRL","EDUEXP","PRY","USD_STUDENT","A","2014",7977.409,
"IRL","EDUEXP","PRY","USD_STUDENT","A","2015",7471.455,
"IRL","EDUEXP","PRY","USD_STUDENT","A","2016",7668.101,
"IRL","EDUEXP","PRY","USD_STUDENT","A","2017",8180.403,
"IRL","EDUEXP","PRY","USD_STUDENT","A","2018",8538.867,
"KOR","EDUEXP","PRY","USD_STUDENT","A","2015",10582.89,
"KOR","EDUEXP","PRY","USD_STUDENT","A","2016",11076.88,
"KOR","EDUEXP","PRY","USD_STUDENT","A","2017",11689.33,
"KOR","EDUEXP","PRY","USD_STUDENT","A","2018",12534.84,
"MEX","EDUEXP","TRY","USD_STUDENT","A","1995",4270.954,
"MEX","EDUEXP","TRY","USD_STUDENT","A","2000",4610.594,
"MEX","EDUEXP","TRY","USD_STUDENT","A","2005",6224.856,
"MEX","EDUEXP","TRY","USD_STUDENT","A","2008",7503.77,
"MEX","EDUEXP","TRY","USD_STUDENT","A","2009",12631.78,
"MEX","EDUEXP","TRY","USD_STUDENT","A","2010",8128.47,
"MEX","EDUEXP","TRY","USD_STUDENT","A","2011",7589.81,
"MEX","EDUEXP","TRY","USD_STUDENT","A","2012",8187.961,
"MEX","EDUEXP","TRY","USD_STUDENT","A","2013",8352.56,
"MEX","EDUEXP","TRY","USD_STUDENT","A","2014",8900.553,
"MEX","EDUEXP","TRY","USD_STUDENT","A","2015",8379.113,
"MEX","EDUEXP","TRY","USD_STUDENT","A","2016",7554.652,
"MEX","EDUEXP","TRY","USD_STUDENT","A","2017",6554.887,
"MEX","EDUEXP","TRY","USD_STUDENT","A","2018",7907.089,
"NLD","EDUEXP","PRY","USD_STUDENT","A","1995",3233.576,
"NLD","EDUEXP","PRY","USD_STUDENT","A","2000",4523.907,
"NLD","EDUEXP","PRY","USD_STUDENT","A","2005",6363.594,
"NLD","EDUEXP","PRY","USD_STUDENT","A","2008",7327.4,
"NLD","EDUEXP","PRY","USD_STUDENT","A","2009",7705.926,
"NLD","EDUEXP","PRY","USD_STUDENT","A","2010",7738.409,
"NLD","EDUEXP","PRY","USD_STUDENT","A","2011",7856.617,
"NLD","EDUEXP","PRY","USD_STUDENT","A","2012",8068.536,
"NLD","EDUEXP","PRY","USD_STUDENT","A","2013",8674.954,
"NLD","EDUEXP","PRY","USD_STUDENT","A","2014",8394.143,
"NLD","EDUEXP","PRY","USD_STUDENT","A","2015",8526.076,
"NLD","EDUEXP","PRY","USD_STUDENT","A","2016",8768.7,
"NLD","EDUEXP","PRY","USD_STUDENT","A","2017",9257.123,
"NLD","EDUEXP","PRY","USD_STUDENT","A","2018",9890.552,
"NOR","EDUEXP","TRY","USD_STUDENT","A","1995",10786.9,
"NOR","EDUEXP","TRY","USD_STUDENT","A","2000",12953.57,
"NOR","EDUEXP","TRY","USD_STUDENT","A","2008",18613.2,
"NOR","EDUEXP","TRY","USD_STUDENT","A","2009",19051.77,
"NOR","EDUEXP","TRY","USD_STUDENT","A","2010",18870.17,
"NOR","EDUEXP","TRY","USD_STUDENT","A","2011",18972.52,
"NOR","EDUEXP","TRY","USD_STUDENT","A","2012",20051.79,
"NOR","EDUEXP","TRY","USD_STUDENT","A","2013",21179.18,
"NOR","EDUEXP","TRY","USD_STUDENT","A","2014",21009.11,
"NOR","EDUEXP","TRY","USD_STUDENT","A","2015",20552.46,
"NOR","EDUEXP","TRY","USD_STUDENT","A","2016",22448.29,
"NOR","EDUEXP","TRY","USD_STUDENT","A","2017",23851.97,
"NOR","EDUEXP","TRY","USD_STUDENT","A","2018",25427.95,
"SVK","EDUEXP","TRY","USD_STUDENT","A","1995",4839.933,
"SVK","EDUEXP","TRY","USD_STUDENT","A","2000",4810.169,
"SVK","EDUEXP","TRY","USD_STUDENT","A","2005",5845.753,
"SVK","EDUEXP","TRY","USD_STUDENT","A","2008",6540.994,
"SVK","EDUEXP","TRY","USD_STUDENT","A","2009",6733.335,
"SVK","EDUEXP","TRY","USD_STUDENT","A","2010",7197.009,
"SVK","EDUEXP","TRY","USD_STUDENT","A","2011",8210.5,
"SVK","EDUEXP","TRY","USD_STUDENT","A","2012",9281.666,
"SVK","EDUEXP","TRY","USD_STUDENT","A","2013",10224.65,
"SVK","EDUEXP","TRY","USD_STUDENT","A","2014",11233.52,
"SVK","EDUEXP","TRY","USD_STUDENT","A","2015",15912.01,
"SVK","EDUEXP","TRY","USD_STUDENT","A","2016",10979.71,
"SVK","EDUEXP","TRY","USD_STUDENT","A","2017",11404.55,
"SVK","EDUEXP","TRY","USD_STUDENT","A","2018",12113.36,
"IND","EDUEXP","PRY","USD_STUDENT","A","2000",318.8582,
"ISR","EDUEXP","TRY","USD_STUDENT","A","1995",11402.28,
"ISR","EDUEXP","TRY","USD_STUDENT","A","2000",11299.39,
"ISR","EDUEXP","TRY","USD_STUDENT","A","2005",9952.302,
"ISR","EDUEXP","TRY","USD_STUDENT","A","2008",10658.3,
"ISR","EDUEXP","TRY","USD_STUDENT","A","2009",10396.47,
"ISR","EDUEXP","TRY","USD_STUDENT","A","2010",10322.33,
"ISR","EDUEXP","TRY","USD_STUDENT","A","2011",11686.8,
"ISR","EDUEXP","TRY","USD_STUDENT","A","2012",12588.31,
"ISR","EDUEXP","TRY","USD_STUDENT","A","2013",13955.44,
"ISR","EDUEXP","TRY","USD_STUDENT","A","2014",13452.93,
"ISR","EDUEXP","TRY","USD_STUDENT","A","2015",10651.17,
"ISR","EDUEXP","TRY","USD_STUDENT","A","2016",11715.18,
"ISR","EDUEXP","TRY","USD_STUDENT","A","2017",11510.64,
"ISR","EDUEXP","TRY","USD_STUDENT","A","2018",12336.25,
"RUS","EDUEXP","TRY","USD_STUDENT","A","2010",7181.57,
"RUS","EDUEXP","TRY","USD_STUDENT","A","2011",6998.245,
"RUS","EDUEXP","TRY","USD_STUDENT","A","2012",7710.983,
"RUS","EDUEXP","TRY","USD_STUDENT","A","2013",8709.718,
"RUS","EDUEXP","TRY","USD_STUDENT","A","2014",8925.799,
"RUS","EDUEXP","TRY","USD_STUDENT","A","2015",8177.802,
"RUS","EDUEXP","TRY","USD_STUDENT","A","2016",8538.143,
"RUS","EDUEXP","TRY","USD_STUDENT","A","2017",7312.862,
"RUS","EDUEXP","TRY","USD_STUDENT","A","2018",9024.109,
"AUS","EDUEXP","PRY","USD_STUDENT","A","2000",4550.485,
"AUS","EDUEXP","PRY","USD_STUDENT","A","2005",6003.642,
"AUS","EDUEXP","PRY","USD_STUDENT","A","2008",7103.982,
"AUS","EDUEXP","PRY","USD_STUDENT","A","2009",8588.484,
"AUS","EDUEXP","PRY","USD_STUDENT","A","2010",9383.432,
"AUS","EDUEXP","PRY","USD_STUDENT","A","2011",9099.439,
"AUS","EDUEXP","PRY","USD_STUDENT","A","2012",8591.244,
"AUS","EDUEXP","PRY","USD_STUDENT","A","2013",9241.992,
"AUS","EDUEXP","PRY","USD_STUDENT","A","2014",9257.997,
"AUS","EDUEXP","PRY","USD_STUDENT","A","2015",9527.227,
"AUS","EDUEXP","PRY","USD_STUDENT","A","2016",10020.46,
"AUS","EDUEXP","PRY","USD_STUDENT","A","2017",10157.14,
"AUS","EDUEXP","PRY","USD_STUDENT","A","2018",10744.8,
"CAN","EDUEXP","PRY","USD_STUDENT","A","2008",8937.021,
"CAN","EDUEXP","PRY","USD_STUDENT","A","2010",9948.072,
"CAN","EDUEXP","PRY","USD_STUDENT","A","2011",8131.446,
"CAN","EDUEXP","PRY","USD_STUDENT","A","2012",9184.425,
"CAN","EDUEXP","PRY","USD_STUDENT","A","2013",9449.899,
"CAN","EDUEXP","PRY","USD_STUDENT","A","2014",9202.421,
"CAN","EDUEXP","PRY","USD_STUDENT","A","2015",9156.335,
"CAN","EDUEXP","PRY","USD_STUDENT","A","2016",9648.951,
"CAN","EDUEXP","PRY","USD_STUDENT","A","2017",10174.21,
"CAN","EDUEXP","PRY","USD_STUDENT","A","2018",10628.65,
"DNK","EDUEXP","TRY","USD_STUDENT","A","1995",9825.194,
"DNK","EDUEXP","TRY","USD_STUDENT","A","2000",11523.79,
"DNK","EDUEXP","TRY","USD_STUDENT","A","2005",14867.33,
"DNK","EDUEXP","TRY","USD_STUDENT","A","2008",17815.58,
"DNK","EDUEXP","TRY","USD_STUDENT","A","2009",18942.23,
"DNK","EDUEXP","TRY","USD_STUDENT","A","2010",19568.03,
"DNK","EDUEXP","TRY","USD_STUDENT","A","2011",21888.02,
"DNK","EDUEXP","TRY","USD_STUDENT","A","2013",15697.53,
"DNK","EDUEXP","TRY","USD_STUDENT","A","2014",15626.23,
"DNK","EDUEXP","TRY","USD_STUDENT","A","2016",18977.95,
"DNK","EDUEXP","TRY","USD_STUDENT","A","2017",18453.34,
"DNK","EDUEXP","TRY","USD_STUDENT","A","2018",19684.24,
"FIN","EDUEXP","PRY","USD_STUDENT","A","1995",4712.72,
"FIN","EDUEXP","PRY","USD_STUDENT","A","2000",5392.67,
"FIN","EDUEXP","PRY","USD_STUDENT","A","2005",6637.572,
"FIN","EDUEXP","PRY","USD_STUDENT","A","2008",8132.722,
"FIN","EDUEXP","PRY","USD_STUDENT","A","2009",8446.502,
"FIN","EDUEXP","PRY","USD_STUDENT","A","2010",8833.596,
"FIN","EDUEXP","PRY","USD_STUDENT","A","2011",9271.527,
"FIN","EDUEXP","PRY","USD_STUDENT","A","2012",8401.226,
"FIN","EDUEXP","PRY","USD_STUDENT","A","2013",8590.174,
"FIN","EDUEXP","PRY","USD_STUDENT","A","2014",8802.987,
"FIN","EDUEXP","PRY","USD_STUDENT","A","2015",9320.457,
"FIN","EDUEXP","PRY","USD_STUDENT","A","2016",9643.051,
"FIN","EDUEXP","PRY","USD_STUDENT","A","2017",9631.264,
"FIN","EDUEXP","PRY","USD_STUDENT","A","2018",10056.18,
"DEU","EDUEXP","TRY","USD_STUDENT","A","2005",13056.92,
"DEU","EDUEXP","TRY","USD_STUDENT","A","2008",16503.59,
"DEU","EDUEXP","TRY","USD_STUDENT","A","2010",17307.17,
"DEU","EDUEXP","TRY","USD_STUDENT","A","2011",17656.29,
"DEU","EDUEXP","TRY","USD_STUDENT","A","2012",17144.21,
"DEU","EDUEXP","TRY","USD_STUDENT","A","2013",16950.21,
"DEU","EDUEXP","TRY","USD_STUDENT","A","2014",17145.03,
"DEU","EDUEXP","TRY","USD_STUDENT","A","2015",17062.67,
"DEU","EDUEXP","TRY","USD_STUDENT","A","2016",17800.29,
"DEU","EDUEXP","TRY","USD_STUDENT","A","2017",18381.67,
"DEU","EDUEXP","TRY","USD_STUDENT","A","2018",19323.65,
"ISL","EDUEXP","TRY","USD_STUDENT","A","2000",9236.575,
"ISL","EDUEXP","TRY","USD_STUDENT","A","2005",9664.901,
"ISL","EDUEXP","TRY","USD_STUDENT","A","2008",10797.98,
"ISL","EDUEXP","TRY","USD_STUDENT","A","2009",10417.76,
"ISL","EDUEXP","TRY","USD_STUDENT","A","2010",8943.882,
"ISL","EDUEXP","TRY","USD_STUDENT","A","2011",8510.873,
"ISL","EDUEXP","TRY","USD_STUDENT","A","2012",10897.7,
"ISL","EDUEXP","TRY","USD_STUDENT","A","2013",11200.31,
"ISL","EDUEXP","TRY","USD_STUDENT","A","2014",11417.84,
"ISL","EDUEXP","TRY","USD_STUDENT","A","2015",12693.73,
"ISL","EDUEXP","TRY","USD_STUDENT","A","2016",14744.38,
"ISL","EDUEXP","TRY","USD_STUDENT","A","2017",15774.63,
"ISL","EDUEXP","TRY","USD_STUDENT","A","2018",15675.46,
"JPN","EDUEXP","TRY","USD_STUDENT","A","2005",14653.24,
"JPN","EDUEXP","TRY","USD_STUDENT","A","2010",17392.29,
"JPN","EDUEXP","TRY","USD_STUDENT","A","2011",17913.09,
"JPN","EDUEXP","TRY","USD_STUDENT","A","2012",18655.46,
"JPN","EDUEXP","TRY","USD_STUDENT","A","2013",19878.59,
"JPN","EDUEXP","TRY","USD_STUDENT","A","2014",19486.8,
"JPN","EDUEXP","TRY","USD_STUDENT","A","2015",19179.87,
"JPN","EDUEXP","TRY","USD_STUDENT","A","2016",18667.67,
"JPN","EDUEXP","TRY","USD_STUDENT","A","2017",18888.4,
"JPN","EDUEXP","TRY","USD_STUDENT","A","2018",19309.18,
"USA","EDUEXP","PRY","USD_STUDENT","A","1995",5335.379,
"USA","EDUEXP","PRY","USD_STUDENT","A","2000",7000.491,
"USA","EDUEXP","PRY","USD_STUDENT","A","2005",9216.568,
"USA","EDUEXP","PRY","USD_STUDENT","A","2008",10991.99,
"USA","EDUEXP","PRY","USD_STUDENT","A","2009",11204.4,
"USA","EDUEXP","PRY","USD_STUDENT","A","2010",11063.35,
"USA","EDUEXP","PRY","USD_STUDENT","A","2011",10981.88,
